Cluster_type,zonal_winds,meridional_winds,Humidity,air_temp,sea_surface_temp,zonal_winds:meridional_winds,zonal_winds:Humidity,zonal_winds:air_temp,zonal_winds:sea_surface_temp,meridional_winds:Humidity,meridional_winds:air_temp,meridional_winds:sea_surface_temp,Humidity:air_temp,Humidity:sea_surface_temp,air_temp:sea_surface_temp,zonal_winds_squared,meridional_winds_squared,Humidity_squared,air_temp_squared,sea_surface_temp_squared,month_8,month_4,month_1,month_11,month_6,month_7,month_5,month_2,month_10,month_12,month_9,month_3
1,0.736476845,-1.116630358,1.060022491,-1.630619625,-1.203814509,0.532281238,0.660387908,0.808467403,0.787825541,-1.197012318,-0.996582518,-1.006326873,-0.279937705,-0.085643753,-1.42114241,7.84,10.89,7516.89,608.1156,650.7601,0,0,0,1,0,0,0,0,0,0,0,0
0,1.174412727,-1.812377756,0.291848651,0.405795613,0.602256815,0.435801757,1.151791288,1.154465394,1.138355938,-1.838986257,-1.835429608,-1.856427565,0.599449858,0.732186992,0.510043019,2.56,25,6855.84,748.0225,803.1556,0,0,0,0,0,0,0,1,0,0,0,0
0,-0.723309426,1.379875013,-1.796008451,1.246100786,0.953260076,-1.668073377,-0.445581613,-0.894705245,-0.892312181,1.253973802,1.443454784,1.433479996,-0.858121929,-0.849031299,1.133090703,46.24,7.84,5212.84,809.9716,834.6321,0,0,0,0,1,0,0,0,0,0,0,0
0,1.466369981,-1.23940931,0.193364826,1.397507123,1.610593455,0.037434868,1.448736529,1.439495058,1.426047808,-1.248063026,-1.326806979,-1.354085261,1.25356723,1.434950676,1.599913581,0.64,12.96,6773.29,821.3956,895.2064,0,0,0,0,0,0,0,1,0,0,0,0
0,0.845960816,0.152085487,0.449422772,0.738889556,1.514865293,-0.147743491,0.810821152,0.802625061,0.747550292,0.155254155,0.152037478,0.149896974,1.007076337,1.594810854,1.200525024,6.25,0.04,6988.96,772.2841,886.2529,0,0,0,1,0,0,0,0,0,0,0,0
1,-0.68681477,-0.584588229,1.611531914,-0.267962588,-0.386934193,0.855954335,-0.929900014,-0.672422607,-0.664408293,-0.659348478,-0.565463712,-0.554014836,1.3192444,1.04245136,-0.365940567,44.89,4,8010.25,700.1316,717.7041,0,0,0,0,0,1,0,0,0,0,0,0
1,-0.68681477,-1.23940931,0.528209833,-0.934150473,-1.274015161,1.69003501,-0.765697851,-0.591751769,-0.539255342,-1.278783805,-1.15883153,-1.113585262,-0.205602711,-0.559456074,-1.147969202,44.89,12.96,7056,654.3364,645.16,0,0,1,0,0,0,0,0,0,0,0,0
1,-0.175889575,-0.91199877,2.163041338,-2.205963707,-1.969639805,0.967995023,-0.437694562,0.020065938,0.016252825,-1.058116245,-0.777553925,-0.768147333,0.192198597,0.109031929,-2.05684932,28.09,7.84,8519.29,571.21,590.9761,0,0,0,0,0,0,0,0,1,0,0,0
1,-0.358362859,-0.584588229,2.163041338,-0.669189382,-0.725173699,0.715903476,-0.643337162,-0.304532937,-0.299082084,-0.687458995,-0.549405453,-0.538348046,1.494131057,1.200716333,-0.735475726,33.64,4,8519.29,672.3649,689.5876,0,0,0,0,0,0,0,1,0,0,0,0
1,-1.088255994,-0.175325054,-0.358144598,-0.426939242,-0.565626762,0.42024055,-1.021024417,-1.048248011,-1.031078354,-0.159884823,-0.161431857,-0.153920503,-0.635332351,-0.717490561,-0.537550327,60.84,1,6320.25,689.0625,702.7801,1,0,0,0,0,0,0,0,0,0,0,0
0,-0.540836142,-0.666440865,-2.091459928,0.738889556,0.327836084,0.89174511,-0.242612589,-0.642253136,-0.615223304,-0.54158549,-0.689960667,-0.669623918,-1.483896392,-1.53212483,0.516918836,39.69,4.84,4998.49,772.2841,778.9681,0,0,0,0,0,0,0,0,0,1,0,0
0,-0.613825456,-0.461809277,-0.614202544,-0.010571814,-0.029549055,0.673110158,-0.522847977,-0.63025376,-0.641320913,-0.428139473,-0.453964857,-0.449298606,-0.573594978,-0.528097859,-0.046992059,42.25,2.89,6115.24,718.24,748.0225,0,0,0,0,0,0,0,0,0,0,0,1
1,-1.051761338,0.111159169,0.153971296,-0.154407835,-0.374170438,-0.006914571,-1.074807866,-1.050259309,-1.026495819,0.115548049,0.115300423,0.119021574,0.044272099,-0.150034239,-0.305756338,59.29,0.09,6740.41,708.0921,718.7761,0,0,1,0,0,0,0,0,0,0,0,0
0,-0.431352172,0.315790757,-0.062693121,0.617764486,0.58949306,-0.280013747,-0.423480046,-0.515048797,-0.535761326,0.320503839,0.319952329,0.321610899,0.41496733,0.412951869,0.607679886,36,0.04,6561,763.4169,802.0224,0,0,0,0,0,0,1,0,0,0,0,0
1,-0.394857515,-1.894230391,0.981235431,-0.328525123,-0.540099252,2.200442587,-0.526724663,-0.376337645,-0.357364952,-2.013472253,-1.84188321,-1.802628401,0.68292907,0.396848182,-0.478016781,34.81,27.04,7447.69,695.9044,704.9025,0,0,0,0,0,1,0,0,0,0,0,0
1,-0.285373545,-0.993851405,0.90244837,-0.84330667,-0.929393778,1.120494848,-0.40137848,-0.215953729,-0.204421138,-1.054401641,-0.931773808,-0.912281796,0.203733098,0.014611554,-0.924118309,31.36,9,7378.81,660.49,672.8836,0,0,0,0,0,0,0,0,0,1,0,0
1,-0.540836142,-0.584588229,-0.102086651,-0.108985934,-0.335879173,0.793709509,-0.526145388,-0.545710831,-0.527174111,-0.572005085,-0.571826418,-0.556379634,-0.162410869,-0.332027131,-0.263319097,39.69,4,6528.64,711.2889,721.9969,0,0,0,0,0,0,0,0,0,0,0,1
0,2.15976846,-2.262567249,1.74940927,-0.245251637,0.902205056,-0.70872499,2.184237452,2.151891348,2.173592448,-2.52277459,-2.211723094,-2.359553209,1.46674704,2.261339727,0.352370047,1.21,37.21,8136.04,701.7201,830.0161,0,0,0,0,0,0,0,1,0,0,0,0
1,-1.161245308,0.438569709,-1.5990408,-0.184689102,-0.406079825,-0.49787064,-0.867293762,-1.15510677,-1.129206439,0.422906437,0.437495755,0.435653303,-1.621678089,-1.619497188,-0.337508885,64,0.25,5358.24,705.9649,716.0976,0,0,0,0,0,1,0,0,0,0,0,0
1,-0.978772024,1.011538155,-0.496021953,-0.45722051,-0.380552316,-1.295382479,-0.891355952,-0.936395212,-0.953430577,0.990738886,0.990657329,0.990494132,-0.784912592,-0.691439587,-0.451050459,56.25,3.61,6209.44,686.9641,718.24,0,0,0,0,0,0,0,0,1,0,0,0
1,-0.79629874,-0.707367182,-0.02329959,-0.96443174,-0.808138106,1.066030625,-0.790651233,-0.692918692,-0.710327721,-0.698301623,-0.653662942,-0.650365591,-0.725850389,-0.631294894,-0.914831526,49,5.29,6593.44,652.2916,682.7769,0,0,1,0,0,0,0,0,0,0,0,0
0,0.408024934,-0.789219817,-0.161176946,1.352085222,1.100043257,0.533059298,0.414909017,0.305341884,0.299792192,-0.771037587,-0.846937723,-0.838086246,0.861547069,0.71767851,1.273577439,13.69,6.25,6480.25,817.96,847.9744,0,1,0,0,0,0,0,0,0,0,0,0
1,-1.051761338,0.479496027,1.237293377,-0.260392271,-0.648591169,-0.54611038,-1.263517815,-1.03550979,-0.982000874,0.503021412,0.47683849,0.471834719,0.97600267,0.515869895,-0.505927388,59.29,0.36,7673.76,700.6609,695.9044,0,0,0,0,0,0,0,1,0,0,0,0
1,0.408024934,-0.625514547,1.611531914,-0.631337798,-0.316733541,0.417906369,0.266525515,0.437978095,0.410176208,-0.704275108,-0.590278267,-0.597024607,1.020737077,1.102165408,-0.498211766,13.69,4.41,8010.25,674.9604,723.61,0,0,0,0,0,0,0,1,0,0,0,0
0,-0.577330799,1.257096061,-2.189943754,1.011420963,0.774567506,-1.431543037,-0.259857158,-0.711800265,-0.712934795,1.120147661,1.302369345,1.295035828,-1.404843371,-1.31871307,0.910404956,40.96,6.25,4928.04,792.4225,818.5321,1,0,0,0,0,0,0,0,0,0,0,0
0,0.371530277,0.479496027,-0.555112249,0.617764486,0.270399186,-0.364044263,0.412903834,0.316643463,0.327045513,0.475613657,0.487382403,0.48460463,-0.064999925,-0.254547471,0.424972803,14.44,0.36,6162.25,763.4169,773.9524,0,0,1,0,0,0,0,0,0,0,0,0
1,-0.394857515,-0.052546101,-0.476325188,-0.631337798,-0.865575003,0.134692409,-0.332177405,-0.344047418,-0.316928441,-0.038055849,-0.039267894,-0.031512625,-0.892794917,-1.038891038,-0.793701292,34.81,0.49,6225.21,674.9604,678.0816,0,0,0,1,0,0,0,0,0,0,0,0
0,0.006583709,0.274864439,-0.476325188,0.708608288,0.334217961,-0.223993404,0.05455545,-0.069279478,-0.053264647,0.278789839,0.278276603,0.279162767,0.077583181,-0.139195336,0.505824159,23.04,0.01,6225.21,770.0625,779.5264,0,0,0,0,0,0,0,0,0,1,0,0
0,0.517508905,0.029306534,0.528209833,1.124975716,1.527629048,-0.054376251,0.469494539,0.436691959,0.386578164,0.028355248,0.021874685,0.017749082,1.381989305,1.677227765,1.408805808,11.56,0.25,7056,800.89,887.4441,0,0,0,0,0,0,0,0,0,1,0,0
0,1.867811206,0.315790757,0.922145135,1.041702231,1.374463988,-0.181978146,1.857080795,1.868914029,1.866844755,0.325523574,0.321649051,0.325246777,1.709541334,1.913415173,1.27599105,0.09,0.04,7396,794.6761,873.2025,0,0,0,0,0,0,0,0,0,0,0,1
0,-0.90578271,0.233938122,-0.318751067,1.38236649,0.755421874,-0.186646508,-0.85040567,-1.107382909,-1.056020251,0.239184128,0.236237293,0.237897035,0.724717316,0.315335019,1.084445521,53.29,0,6352.09,820.2496,816.8164,0,0,0,0,0,0,0,1,0,0,0,0
0,-0.394857515,-0.216251371,-0.555112249,0.496639416,0.193816657,0.318314647,-0.321661337,-0.464328513,-0.448545321,-0.194270009,-0.221529133,-0.212449264,-0.152273016,-0.311683716,0.322508714,34.81,1.21,6162.25,754.6009,767.29,0,0,0,0,0,0,0,0,0,1,0,0
1,0.335035621,0.274864439,0.193364826,-0.7221816,-0.4698986,-0.216990861,0.311887198,0.373288183,0.350455418,0.280496549,0.275413385,0.277300489,-0.347643835,-0.192389059,-0.622984238,15.21,0.01,6773.29,668.7396,710.7556,0,0,0,0,0,0,0,0,1,0,0,0
1,-0.650320113,0.561348662,-0.082389886,-0.366376707,-0.259296644,-0.597462362,-0.637098817,-0.624479829,-0.646145342,0.564061392,0.555342167,0.557026582,-0.335004523,-0.256846264,-0.342355946,43.56,0.64,6544.81,693.2689,728.4601,0,0,0,0,0,0,0,0,1,0,0,0
1,0.043078366,0.029306534,0.528209833,-0.873587938,-0.629445537,-0.00380233,-0.017096403,0.103090132,0.079628893,0.028355248,0.041871762,0.042727265,-0.158908828,-0.044865943,-0.778341466,22.09,0.25,7056,658.4356,697.4881,0,0,0,0,0,0,0,0,0,0,1,0
1,-0.90578271,-0.584588229,-1.382376384,-0.548064312,-0.654973047,0.949321575,-0.674751687,-0.852686903,-0.839216582,-0.506748527,-0.554253229,-0.541599644,-1.666405548,-1.616713161,-0.641953241,53.29,4,5520.49,680.6881,695.3769,0,0,0,0,0,0,0,1,0,0,0,0
1,-0.90578271,-0.216251371,-1.086924907,-0.487501777,-0.814519984,0.438135938,-0.72354446,-0.860677366,-0.81469128,-0.179361395,-0.199865633,-0.186761641,-1.352340547,-1.491735206,-0.700579533,53.29,1.21,5745.64,684.8689,682.2544,0,0,1,0,0,0,0,0,0,0,0,0
1,0.006583709,-1.689598803,-0.102086651,-1.910721349,-2.103659232,1.568657598,0.013917086,0.157956153,0.193144084,-1.667110523,-1.493252348,-1.436232446,-1.498634149,-1.689564906,-1.998922645,23.04,22.09,6528.64,590.0041,580.81,0,0,0,0,0,0,0,0,0,1,0,0
0,-0.723309426,0.152085487,-2.347517874,1.155256984,0.895823178,-0.080830303,-0.360740115,-0.883540489,-0.884087805,0.169510203,0.150371055,0.152764292,-1.469700618,-1.377559763,1.053508973,46.24,0.04,4816.36,803.1556,829.44,0,0,0,0,0,1,0,0,0,0,0,0
0,-0.029910947,1.09339079,-2.662666116,1.064413181,1.023460728,-0.987270588,0.261757637,-0.138758195,-0.161901656,0.95389403,1.134015164,1.137998433,-1.841306102,-1.574807182,1.08244586,24.01,4.41,4596.84,796.3684,841,0,0,0,0,1,0,0,0,0,0,0,0
1,-0.467846829,0.193011804,0.843358075,-0.661619065,-0.674118679,-0.139184828,-0.584607596,-0.411802165,-0.411508756,0.196215194,0.196940006,0.198966541,0.292910076,0.175090405,-0.704557693,37.21,0.01,7327.36,672.8836,693.7956,1,0,0,0,0,0,0,0,0,0,0,0
1,-0.577330799,-0.175325054,0.114577765,-0.366376707,-0.859193126,0.311312104,-0.593519518,-0.55242884,-0.492758057,-0.171932187,-0.162643801,-0.147121708,-0.152050664,-0.560092943,-0.669683983,40.96,1,6707.61,693.2689,678.6025,0,0,1,0,0,0,0,0,0,0,0,0
1,-1.562686533,-0.011619784,-0.574809014,-0.57834558,-0.463516723,0.238174433,-1.436943817,-1.490254698,-1.513776611,0.003055783,-0.000546281,0.001387633,-0.944922522,-0.818279625,-0.552547781,82.81,0.36,6146.56,678.6025,711.2889,0,0,1,0,0,0,0,0,0,0,0,0
1,-0.577330799,-0.625514547,0.646390424,-1.585197723,-1.082558837,0.859066577,-0.670518524,-0.411446425,-0.462655769,-0.652622033,-0.550193217,-0.559779032,-0.604501881,-0.313078762,-1.338783374,40.96,4.41,7157.16,611.0784,660.49,0,0,0,0,0,0,0,0,1,0,0,0
1,-0.285373545,0.60227498,0.764571014,-0.154407835,-0.125277217,-0.578788914,-0.383911113,-0.285678728,-0.299243346,0.624097425,0.5990479,0.599711193,0.617460356,0.555610519,-0.168505825,31.36,0.81,7259.04,708.0921,739.84,0,0,0,0,1,0,0,0,0,0,0,0
0,-1.124750651,1.543580283,-2.032369633,1.246100786,1.010696973,-2.153583023,-0.757231525,-1.323043315,-1.328929747,1.379667972,1.615914426,1.608534199,-1.095426912,-1.020549212,1.166965905,62.41,10.24,5041,809.9716,839.8404,0,0,0,0,0,1,0,0,0,0,0,0
0,-0.723309426,1.216169743,0.232758356,0.890295893,0.608638692,-1.456440967,-0.757677122,-0.850976616,-0.842965929,1.233091703,1.253906731,1.243527563,0.909317969,0.685622771,0.7536194,46.24,5.76,6806.25,783.4401,803.7225,0,0,0,0,0,0,1,0,0,0,0,0
0,-0.248878888,0.397643392,-1.146015202,0.890295893,0.64054808,-0.35781978,-0.108220805,-0.353118782,-0.35138481,0.390780132,0.405848866,0.405797723,-0.452100552,-0.495162635,0.772128163,30.25,0.16,5700.25,783.4401,806.56,1,0,0,0,0,0,0,0,0,0,0,0
0,-0.723309426,0.684127615,-1.539950505,0.224108009,0.11085225,-0.768635635,-0.484972308,-0.769101735,-0.771688011,0.645029721,0.688004595,0.686129795,-1.290505894,-1.209699297,0.144016524,46.24,1.21,5402.25,734.9521,760.1049,0,0,0,0,0,0,0,0,0,1,0,0
0,1.174412727,-0.175325054,0.606996893,1.041702231,1.604211577,-0.062156855,1.140384027,1.136076383,1.104598372,-0.184481525,-0.1908215,-0.20417247,1.396136439,1.810933857,1.410206364,2.56,1,7123.36,794.6761,894.6081,0,0,1,0,0,0,0,0,0,0,0,0
1,-0.358362859,-0.011619784,0.90244837,-1.615478991,-1.861147888,0.084118487,-0.47793189,-0.205336265,-0.160342787,-0.019533026,0.011906445,0.02080854,-0.40508009,-0.74607688,-1.75058649,33.64,0.36,7378.81,609.1024,599.2704,0,0,0,0,0,0,0,0,0,1,0,0
1,0.043078366,1.011538155,-0.180873711,-0.691900333,-0.348642928,-0.881454383,0.058298457,0.087656498,0.05183803,1.005998881,0.981734391,0.991898231,-0.666704804,-0.406971445,-0.543799266,22.09,3.61,6464.16,670.81,720.9225,0,0,0,0,0,0,0,0,0,0,1,0
1,-0.613825456,-0.216251371,-0.574809014,-0.669189382,-1.369743323,0.369666629,-0.528640726,-0.552880356,-0.457885094,-0.193717838,-0.195866217,-0.172617191,-1.010293958,-1.49353057,-1.081836247,42.25,1.21,6146.56,672.3649,637.5625,0,0,0,0,0,0,0,0,0,1,0,0
1,-0.68681477,-0.093472419,1.828196331,-1.22939283,-1.55481777,0.230393829,-0.962740447,-0.55599992,-0.49963858,-0.124646281,-0.06905142,-0.057229808,0.721979609,0.215558879,-1.425562295,44.89,0.64,8208.36,634.5361,623.0016,0,0,1,0,0,0,0,0,0,0,0,0
1,-0.650320113,-0.871072452,1.060022491,-0.177118786,-0.406079825,1.199857001,-0.807673004,-0.647055623,-0.625745667,-0.935885692,-0.850967437,-0.829986811,0.876736478,0.57169601,-0.333969803,43.56,7.29,7516.89,706.4964,716.0976,0,0,0,0,0,0,0,1,0,0,0,0
1,-0.358362859,-0.543661912,-0.515718718,-0.84330667,-1.299542671,0.670775977,-0.291850958,-0.286280749,-0.228933001,-0.511416881,-0.503503071,-0.474262009,-1.082016318,-1.395076692,-1.121254159,33.64,3.61,6193.69,660.49,643.1296,0,0,0,0,0,0,0,0,0,1,0,0
1,0.262046307,-0.789219817,1.060022491,-1.903151032,-1.612254667,0.610865331,0.158156543,0.390035318,0.377426531,-0.848843483,-0.684082738,-0.681048851,-0.496814114,-0.422201712,-1.748277359,16.81,6.25,7516.89,590.49,618.5169,0,0,0,1,0,0,0,0,0,0,0,0
0,0.262046307,-0.379956642,0.153971296,-0.33609544,0.091706617,0.291860596,0.242195968,0.273913642,0.230315035,-0.378996266,-0.362993305,-0.372664357,-0.092641036,0.213484506,-0.136265266,16.81,2.25,6740.41,695.3769,758.4516,0,0,0,0,0,0,0,1,0,0,0,0
1,-0.759804083,0.315790757,0.90244837,-1.176400612,-1.082558837,-0.294018833,-0.898975645,-0.631539896,-0.635340771,0.325423179,0.312771561,0.313866184,-0.058892199,-0.11043312,-1.155243099,47.61,0.04,7378.81,638.0676,660.49,0,0,0,0,0,0,0,0,1,0,0,0
0,-0.212384231,-0.993851405,0.05548747,0.428506564,0.289544819,1.073811228,-0.221357655,-0.269752531,-0.273307,-0.989647056,-1.008126285,-0.99697114,0.388410184,0.283394523,0.343854297,29.16,9,6658.56,749.6644,775.6225,0,0,0,0,0,1,0,0,0,0,0,0
0,1.393380668,-0.789219817,-0.121783416,1.609475996,1.763758514,0.007868575,1.382520948,1.357237073,1.34240645,-0.773547454,-0.859814629,-0.87651422,1.091945249,1.262061979,1.802567013,1,6.25,6512.49,837.5236,909.6256,0,0,0,0,0,0,0,1,0,0,0,0
0,0.736476845,-1.116630358,0.606996893,0.738889556,1.176625787,0.532281238,0.689084297,0.688555729,0.647473622,-1.158912528,-1.153059647,-1.188253772,1.161555266,1.467946555,1.005734013,7.84,10.89,7123.36,772.2841,854.9776,0,0,1,0,0,0,0,0,0,0,0,0
1,-0.577330799,-0.830146135,0.390332477,-1.373228851,-1.542054015,1.108045882,-0.633444929,-0.435965106,-0.400731061,-0.847990128,-0.748467267,-0.722033763,-0.665732014,-0.879503963,-1.481669173,40.96,6.76,6938.89,625,624.0004,0,0,0,0,0,0,0,0,0,0,1,0
0,-0.431352172,1.666359236,-1.796008451,1.124975716,0.774567506,-1.820573202,-0.188205305,-0.570051642,-0.559144354,1.50767122,1.736775549,1.717891346,-0.938390937,-0.971649805,0.967161196,36,12.25,5212.84,800.89,818.5321,0,0,0,0,0,0,0,0,0,0,1,0
1,0.371530277,-0.502735594,0.547906598,-1.842588497,-1.771801604,0.345546758,0.318080984,0.485619862,0.490457936,-0.520703391,-0.428574629,-0.417093007,-0.889070524,-0.941929253,-1.802572375,14.44,3.24,7072.81,594.3844,606.1444,0,0,0,1,0,0,0,0,0,0,0,0
0,2.889661596,-0.379956642,2.55697664,-0.850876987,0.608638692,-0.548444561,3.044728082,2.842847476,2.92875673,-0.47085742,-0.347541018,-0.390622045,1.697221653,2.714687325,-0.108734225,9.61,2.25,8892.49,659.9761,803.7225,0,0,0,0,0,0,0,1,0,0,0,0
0,1.24740204,-1.689598803,0.843358075,1.185538251,1.393609621,0.32531719,1.208114635,1.209577696,1.191196205,-1.780355749,-1.78446736,-1.816905872,1.744200424,1.857297919,1.361504313,1.96,22.09,7327.36,805.4244,874.9764,0,1,0,0,0,0,0,0,0,0,0,0
0,0.444519591,0.847832885,-2.111156693,1.155256984,0.959641953,-0.606799086,0.609589953,0.357279893,0.349568476,0.770774089,0.880234075,0.878609607,-1.233396218,-1.125117032,1.090989383,12.96,2.25,4984.36,803.1556,835.21,0,0,0,0,0,1,0,0,0,0,0,0
1,-0.248878888,-1.689598803,0.528209833,-0.116556251,-0.259296644,1.824639447,-0.316536982,-0.253032761,-0.247169075,-1.74260734,-1.662000411,-1.636989052,0.424764707,0.250641262,-0.224562448,30.25,22.09,7056,710.7556,728.4601,0,0,0,0,0,0,0,0,0,0,0,1
0,-1.197739965,1.011538155,-1.382376384,1.420218074,0.978787585,-1.384081356,-0.939614009,-1.426413088,-1.401376817,0.94782015,1.062040835,1.050308752,-0.324095387,-0.463021981,1.236145962,65.61,3.61,5520.49,823.1161,836.9449,0,0,0,0,0,1,0,0,0,0,0,0
0,-0.759804083,-0.175325054,-0.161176946,1.7457417,1.080897625,0.35021512,-0.732946538,-0.995954262,-0.949681229,-0.164904558,-0.20491035,-0.192052878,1.152411047,0.703030523,1.462286148,47.61,1,6480.25,847.9744,846.2281,0,1,0,0,0,0,0,0,0,0,0,0
1,-0.869288054,1.134317108,0.764571014,-0.487501777,-0.393316071,-1.419094071,-0.991347717,-0.824870788,-0.843449716,1.180083299,1.108443144,1.108674933,0.356975195,0.338565573,-0.472150052,51.84,4.84,7259.04,684.8689,717.1684,0,0,0,0,0,0,0,1,0,0,0,0
1,-0.358362859,0.888759203,-0.220267242,-0.517783045,-0.54648113,-0.908686494,-0.330617819,-0.320404404,-0.320906243,0.883316552,0.869599265,0.865514536,-0.574526076,-0.590341187,-0.569255263,33.64,2.56,6432.04,682.7769,704.3716,1,0,0,0,0,0,0,0,0,0,0,0
1,-0.467846829,0.725053932,0.646390424,-1.517064872,-1.420798343,-0.75618667,-0.557426234,-0.317490074,-0.315598027,0.748787648,0.68726228,0.684311857,-0.551596044,-0.585040011,-1.482096349,37.21,1.44,7157.16,615.5361,633.5289,1,0,0,0,0,0,0,0,0,0,0,0
1,0.22555165,0.970611838,0.173668061,-0.426939242,-0.450752968,-0.774860118,0.203741025,0.244729297,0.241280869,0.981904152,0.952041761,0.94795732,-0.142857806,-0.193602143,-0.475060934,17.64,3.24,6756.84,689.0625,712.3561,0,0,0,1,0,0,0,0,0,0,0,0
0,1.539359295,0.847832885,-1.086924907,1.38236649,1.125570767,-0.256671937,1.539459895,1.518086186,1.512591887,0.809928023,0.88705126,0.884373803,-0.051401722,-0.09406862,1.304133099,0.36,2.25,5745.64,820.2496,850.3056,0,0,0,0,0,0,0,0,0,0,0,1
1,-0.321868202,-0.257177689,1.552441619,-0.275532905,-0.954921288,0.345546758,-0.523471811,-0.30960907,-0.23621668,-0.298128331,-0.244601519,-0.221465058,1.257889193,0.512182121,-0.680813047,32.49,1.44,7956.64,699.6025,670.81,0,0,0,0,0,0,0,1,0,0,0,0
0,0.955444786,-0.830146135,-0.082389886,1.412647757,0.985169463,0.258404001,0.949045062,0.88990445,0.892108469,-0.81666698,-0.893415778,-0.874208542,0.986008502,0.700003879,1.236112898,4.84,6.76,6544.81,822.5424,837.5236,0,0,0,0,0,0,0,0,0,0,0,1
0,-0.321868202,-0.216251371,1.74940927,0.436076881,1.482955905,0.30119732,-0.548870789,-0.382918831,-0.528827049,-0.258874001,-0.220195995,-0.245290402,2.030825821,2.759201434,1.024926523,32.49,1.21,8136.04,750.2121,883.2784,0,0,0,0,0,0,0,0,0,1,0,0
1,-0.212384231,-0.216251371,-1.146015202,-0.782744135,-0.910248146,0.275521329,-0.0745783,-0.151537463,-0.136879129,-0.177704883,-0.193366583,-0.184322943,-1.611491596,-1.607954696,-0.886444809,29.16,1.21,5700.25,664.6084,674.4409,0,0,0,0,0,0,0,1,0,0,0,0
0,-0.248878888,1.052464473,-1.224802263,0.860014626,0.423564246,-1.042512871,-0.098417691,-0.350108676,-0.326254775,0.993148359,1.083083214,1.067350081,-0.550769174,-0.718940196,0.631424533,30.25,4,5640.01,781.2025,787.3636,0,0,0,0,0,0,1,0,0,0,0,0
1,-0.139394918,-0.461809277,2.832731352,-2.470924797,-2.5376269,0.501158825,-0.475347432,0.077668419,0.111115349,-0.577476596,-0.37026497,-0.350553492,0.524093435,0.093753139,-2.446571529,27.04,2.89,9158.49,554.6025,548.4964,0,0,0,0,0,0,0,0,0,1,0,0
0,-0.869288054,-0.379956642,0.469119537,0.769170823,0.595874937,0.653658649,-0.943223338,-0.988401633,-0.993423617,-0.39104363,-0.396170274,-0.390178645,1.049649763,0.881814808,0.686268398,51.84,2.25,7005.69,774.5089,802.5889,0,0,0,0,0,0,1,0,0,0,0,0
1,-0.577330799,-0.052546101,1.493351324,-0.404228292,-0.744319331,0.16192452,-0.793146571,-0.548050504,-0.508239234,-0.073193995,-0.042449247,-0.033478364,1.097740293,0.642995008,-0.624349086,40.96,0.49,7903.21,690.6384,688.0129,0,0,0,0,0,0,0,1,0,0,0,0
1,-0.212384231,-0.298104007,1.256990142,-0.570775263,-0.737937454,0.359551844,-0.368137011,-0.1722251,-0.156472493,-0.333115886,-0.276990724,-0.266277988,0.744548319,0.457399258,-0.697220315,29.16,1.69,7691.29,679.1236,688.5376,0,0,0,0,1,0,0,0,0,0,0,0
1,-0.540836142,0.315790757,1.572138384,-0.790314452,-1.261251406,-0.284682109,-0.7647621,-0.468132192,-0.404413216,0.328836599,0.31431679,0.313038505,0.854327583,0.267903444,-1.077327753,39.69,0.04,7974.49,664.0929,646.1764,0,0,0,0,0,0,0,1,0,0,0,0
1,-0.90578271,-0.543661912,0.666087189,-0.366376707,-0.163568482,0.892523171,-1.013048247,-0.876658292,-0.914754512,-0.568641862,-0.521636784,-0.524247936,0.360220142,0.442296365,-0.290122748,53.29,3.61,7174.09,693.2689,736.5796,0,0,0,0,1,0,0,0,0,0,0,0
1,-0.613825456,-0.420882959,1.650925445,-1.57005709,-1.542054015,0.622536236,-0.855931062,-0.447047769,-0.434300488,-0.481248272,-0.363432635,-0.35282961,0.283974312,0.090186673,-1.567564646,42.25,2.56,8046.09,612.0676,624.0004,1,0,0,0,0,0,0,0,0,0,0,0
1,0.262046307,-1.07570404,1.079719256,-1.880440081,-2.141950497,0.834168646,0.156329599,0.388352395,0.42315782,-1.155097529,-0.94322668,-0.899098045,-0.461835393,-0.844094048,-2.005479733,16.81,10.24,7534.24,591.9489,577.9216,0,0,0,0,0,0,0,0,0,1,0,0
0,0.335035621,0.070232851,-0.338447832,0.383084663,0.576729305,-0.065269096,0.358808467,0.29538117,0.264502634,0.079355758,0.070685732,0.070587547,-0.025275383,0.162813997,0.484346323,15.21,0.16,6336.16,746.3824,800.89,0,1,0,0,0,0,0,0,0,0,0,0
1,0.298540964,-0.666440865,1.828196331,-1.850158814,-2.129186742,0.498046583,0.127276734,0.419452262,0.454388944,-0.761349498,-0.575977327,-0.544437402,0.205762058,-0.27901537,-1.986316319,16,4.84,8208.36,593.8969,578.8836,0,0,0,0,0,0,0,0,0,1,0,0
1,0.554003561,-0.7482935,-0.476325188,-0.873587938,-0.750701209,0.429577274,0.581918435,0.594613061,0.584930743,-0.711352935,-0.696717255,-0.692178183,-1.068230505,-0.95274996,-0.842819939,10.89,5.76,6225.21,658.4356,687.4884,0,0,0,1,0,0,0,0,0,0,0,0
1,-1.015266681,-0.175325054,-0.417234893,-0.638908115,-1.02512194,0.404679344,-0.940015046,-0.947300005,-0.886291723,-0.158378902,-0.157190052,-0.14327891,-0.844141558,-1.111603279,-0.883010207,57.76,1,6272.64,674.4409,665.1241,0,0,0,0,0,0,0,0,0,1,0,0
